"retailer","city","country","latitude","longitude","freq"
"Levis","Otaru","Japan","43.19086","141.0034",1
"Levis","Ouanaminthe","Haiti","19.56622","-71.78697",1
"Levis","Pabellon De Arteaga","Mexico","22.152751","-102.275043",1
"Levis","Palazzolo","Italy","41.919206","12.461505",1
"Levis","Palazzolo","Italy","45.4511163","10.81905",1
"Levis","Palazzolo Sull'Oglio","Italy","45.61243","9.91707",1
"Levis","Pannipitiya","Sri Lanka","6.8866","79.9599",1
"Levis","Parkklong Pasijareon","Thailand","13.7278956","100.5241235",1
"Levis","Pengshui","China","29.293963","108.165545",1
"Levis","Pergamino","Argentina","-33.888309","-60.55242",1
"Levis","Pergamino","Argentina","-33.914176","-60.588007",1
"Levis","Phnom Penh","Cambodia","11.54537","104.83675",1
"Levis","Phnompenh","Cambodia","11.5448729","104.8921668",1
"Levis","Phnompenh","Cambodia","11.54537","104.83675",3
"Levis","Phnompenh","Cambodia","11.549412","104.917545",1
"Levis","Phnompenh","Cambodia","11.56302","104.90792",1
"Levis","Phnompenh","Cambodia","11.56404","104.91592",1
"Levis","Phnompenh","Cambodia","43.0297","-7.58467",1
"Levis","Piane Di Falerone","Italy","42.8536043","13.5749442",1
"Levis","Pigue","Argentina","-37.60420610000001","-62.40668489999999",1
"Levis","Pindi Bhattian District Hafizabad","Pakistan","32.068169","73.684433",1
"Levis","Pinetown","South Africa","-29.816066","30.872282",1
"Levis","Pinghu","China","30.71333","120.99453",1
"Levis","Pinghu","China","30.7134156","121.00859",1
"Levis","Pinghu","China","32.12304","114.06876",1
"Levis","Piombino Dese (Pd)","Italy","45.61099","11.984345",1
"Levis","Pleven","Bulgaria","43.40739","24.62107",1
"Levis","Plock","Poland","52.534174","19.720724",1
"Levis","Plock","Poland","52.5457713","19.7191852",1
"Levis","Pochen","South Korea","37.47511","126.79348",1
"Levis","Polgasowita","Sri Lanka","24.67609","46.6252",1
"Levis","Ponte S Pietro","Italy","45.706","9.59575",1
"Levis","Porchia","Italy","42.9963","13.62962",1
"Levis","Port Said","Egypt","31.2652893","32.3018661",1
"Levis","Pune","India","18.52497","73.8536",1
"Levis","Putian","China","25.36217","118.69195",1
"Levis","Putian","China","25.43121","119.01499",1
"Levis","Putian","China","25.438143","118.766302",1
"Levis","Putian","China","25.454","119.00771",1
"Levis","Putian","China","25.454085","119.007777",1
"Levis","Putian","China","25.45667","119.11531",1
"Levis","Putian ","China","25.43121","119.01499",1
"Levis","Qingdao","China","36.06143","120.39945",1
"Levis","Qingdao","China","36.25803","120.1732",1
"Levis","Qingdao","China","36.38901","120.44724",2
"Levis","Qingdao","China","36.670496","120.526828",1
"Levis","Qingyuan","China","23.73805","112.99464",1
"Levis","Quanzhou","China","22.151134","108.291154",1
"Levis","Quanzhou","China","24.948442","117.616826",1
"Levis","Quanzhou","China","25.03051","118.79713",1
"Levis","Ramos Mejía","Argentina","-34.6426647","-58.5466248",1
"Levis","Ratnapura","Sri Lanka","6.72552","80.38069",1
"Levis","Rebordoes","Portugal","41.3551886","-8.4291568",1
"Levis","Rincon De Romos","Mexico","22.22699","-102.23689",1
"Levis","Riviere Du Rempart","Mauritius","-20.0336111","57.695",1
"Levis","Riviere Du Rempart","Mauritius","-20.1100712","57.72610419999999",1
"Levis","Rosario","Argentina","-32.9637622","-60.67787809999999",1
"Levis","Rosario","Argentina","-32.987021","-60.672308",1
"Levis","Ruen/Burgas","Bulgaria","42.49154","27.47185",1
"Levis","Rugao","China","32.371993","120.573582",1
"Levis","Rushan","China","23.102818","112.824879",1
"Levis","Rushan","China","39.906","116.3941",1
"Levis","S Martino Buon Albergo","Italy","45.420258","11.109336",1
"Levis","S Martino Buon Albergo","Italy","45.421339","11.109771",1
"Levis","S. Oonofrio Di Camoli (Te)","Italy","42.79312","13.64939",1
"Levis","Sakarya","Turkey","40.72227","30.41181",1
"Levis","Sakarya","Turkey","40.7777778","30.4027778",1
"Levis","Sale","Morocco","34.03815","-6.81611",1
"Levis","Salem","India","11.66922","78.0463",1
"Levis","Samaedam, Bangkhuntien, Bangkok","Thailand","13.758891","100.497228",1
"Levis","Samutprakarm","Thailand","13.7278956","100.5241235",1
"Levis","San Benedetto Del Tronto","Italy","42.949575","13.855232",1
"Levis","San Bonifacio","Italy","45.387855","11.309466",1
"Levis","San Fermo Della Battaglia","Italy","45.8089","9.051347",1
"Levis","San Francisco","United States","37.75508","-122.42483",1
"Levis","San Francisco","United States","37.77662","-122.42478",1
"Levis","San Juan","Argentina","-30.635524","-67.467449",1
"Levis","San Juan Del Rio","Mexico","20.391528","-99.981438",1
"Levis","San Juan Del Rio","Mexico","20.40529","-100.01695",1
"Levis","San Marcos","El Salvador","13.6609515","-89.1729807",1
"Levis","San Martin ","Argentina","-33.09257","-68.46529",1
"Levis","San Miguel Petapa","Guatemala","14.5017427","-90.56108599999999",1
"Levis","San Pedro Sula","Honduras","15.49799","-88.03623",1
"Levis","Santa Ana","United States","33.74988","-117.92276",1
"Levis","Santiago","Dominican Republic","19.45565","-70.707191",1
"Levis","Santiago","Dominican Republic","19.47408","-70.80948",1
"Levis","Santiago De Los Caballeros","Dominican Republic","-33.46831","-70.64229",1
"Levis","Santiago De Los Caballeros","Dominican Republic","19.44994","-70.69571",1
"Levis","Sasang‐Gu","South Korea","35.1699","128.98972",1
"Levis","Savar","Bangladesh","23.61054","90.46305",1
"Levis","Savar","Bangladesh","23.7940935","90.3431055",1
"Levis","Savar","Bangladesh","23.88312","90.27271",1
"Levis","Scorze","Italy","45.56243","12.1241",1
"Levis","Seattle","United States","47.60357","-122.32945",1
"Levis","Sebaco","Nicaragua","12.86594","-86.09173",1
"Levis","Secunderabad","India","17.50534","78.50645",1
"Levis","Seethawaka","Sri Lanka","6.95273","80.21605",1
"Levis","Seethawaka","Sri Lanka","6.9528","80.21885",2
"Levis","Semarang","Indonesia","-6.987489","110.357784",1
"Levis","Sequeira ‐ Braga","Portugal","41.53538","-8.46118",1
"Levis","Shanghai","China","30.91765","121.64642",1
"Levis","Shanghai","China","31.04282","120.9191",1
"Levis","Shanghai","China","31.04696","121.76345",1
"Levis","Shanghai","China","31.07963","121.36992",1
"Levis","Shanghai","China","31.10384","120.87568",1
"Levis","Shanghai","China","31.15321","121.42444",1
"Levis","Shanghai ","China","31.07849","121.36689",1
"Levis","Shanrao","China","29.00575","116.70311",1
"Levis","Shaoguan ","China","24.979403","114.009986",1
"Levis","Shengzhou","China","25.79229","112.690874",1
"Levis","Shengzhou","China","29.58577","120.83979",1
"Levis","Shengzhou","China","32.001488","119.244824",1
"Levis","Shengzhou","China","34.51391","113.39461",1
"Levis","Shengzhou","China","34.709912","113.110649",1
"Levis","Shenzhen","China","22.54759","114.12752",1
"Levis","Shenzhen","China","22.54918","114.12342",1
"Levis","Shenzhen","China","22.55335","113.88366",1
"Levis","Shenzhen","China","22.56227","114.17578",1
"Levis","Shenzhen","China","22.63508","114.17197",1
"Levis","Shenzhen","China","22.64144","114.18544",1
"Levis","Shenzhen","China","22.68351","113.9284",1
"Levis","Shenzhen","China","22.70948","114.21209",1
"Levis","Shenzhen","China","22.71982","114.24787",2
"Levis","Shenzhen","China","22.7679","113.84817",1
"Levis","Shenzhen","China","22.77666","113.89415",1
"Levis","Shenzhen","China","24.7005","46.6547",1
"Levis","Shijiazhuang","China","38.25964","114.18602",1
"Levis","Shishi","China","24.732246","118.64794",1
"Levis","Sibiu","Romania","45.783683","24.152696",1
"Levis","Sofia ","Bulgaria","42.693928","23.2298",1
"Levis","Sofia Grad","Bulgaria","42.69383","23.3247",1
"Levis","Solo","Indonesia","-7.150975","110.1402594",1
"Levis","Son Tay","Vietnam","23.446435","117.135121",1
"Levis","Sungbuk‐Gu","South Korea","35.21717","129.08067",1
"Levis","Suzhou","China","31.23073","120.646831",1
"Levis","Suzhou","China","31.233954","120.656652",1
"Levis","Suzhou","China","31.245236","120.633539",1
"Levis","Suzhou","China","31.40487","120.46253",1
"Levis","Taicang","China","35.895252","116.532806",1
"Levis","Taipei","Taiwan","25.044","121.505",1
"Levis","Taixing","China","22.030772","113.017111",1
"Levis","Taizhou","China","32.49298","119.93145",1
"Levis","Tambun","Indonesia","-6.2681716","107.062802",1
"Levis","Tan Thuan Dong Ward","Vietnam","10.8230989","106.6296638",1
"Levis","Tekirdag","Turkey","40.966389","27.495615",1
"Levis","Tekirdag","Turkey","40.98926","27.60525",1
"Levis","Tekirdag","Turkey","41.01013","27.71733",1
"Levis","Tekirdag","Turkey","41.15839","27.78446",1
"Levis","Tekirdag","Turkey","41.21143","27.83278",2
"Levis","Tekirdag","Turkey","41.25325","27.88037",1
"Levis","Tekirdag","Turkey","41.25974","27.93623",1
"Levis","Temara","Morocco","30.33107","-9.41053",1
"Levis","Thonburi","Thailand","45.46506","9.19395",1
"Levis","Thu Duc","Vietnam","22.37973","112.68172",1
"Levis","Thu Duc","Vietnam","24.7005","46.6547",1
"Levis","Thuan An","Vietnam","16.04191","108.20976",1
"Levis","Tirpur","India","37.710767","-122.433545",1
"Levis","Tirupur","India","11.05372","77.3264",1
"Levis","Tirupur","India","11.05446","77.31146",1
"Levis","Tirupur","India","11.0650152","77.3391345",1
"Levis","Tirupur","India","11.09617","77.36668",1
"Levis","Tirupur","India","11.09624","77.31923",1
"Levis","Tirupur","India","11.1085242","77.3410656",1
"Levis","Toluca","Mexico","19.34179","-99.57414",1
"Levis","Torreon","Mexico","25.54158","-103.32056",1
"Levis","Torreon","Mexico","25.5434394","-103.4036678",1
"Levis","Toscanella (Bo) ","Italy","45.41094","9.11832",1
"Levis","Turate","Italy","45.647372","8.999538",1
"Levis","Turupur","India","11.1271225","78.6568942",1
"Levis","Uijungbu‐City","South Korea","37.74346","127.059",1
"Levis","Unnan","Japan","38.24994","140.33467",2
"Levis","Urbania","Italy","43.65453","12.55864",1
"Levis","Urbania","Italy","43.65888","12.52654",1
"Levis","Urbania","Italy","43.66611","12.52389",1
"Levis","Vacoas","Mauritius","-20.31968","57.48138",1
"Levis","Varzea, Barcelos","Portugal","41.5239287","-8.5791258",1
"Levis","Vaslui","Romania","46.22696","27.67115",1
"Levis","Vedelago","Italy","45.683302","11.996996",1
"Levis","Vedelago","Italy","45.69017","12.01714",1
"Levis","Velappanchavadi","India","13.060422","80.249583",1
"Levis","Viana Do Castelo","Portugal","41.68495","-8.78384",1
"Levis","Vicente Lopez","Argentina","-34.520791","-58.524997",1
"Levis","Vicente Lopez","Argentina","-34.540949","-58.513778",1
"Levis","Vila Verde","Portugal","41.60611","-8.49605",1
"Levis","Village ‐Harian","India","30.87492","76.79472",1
"Levis","Vinh Phuc","Vietnam","21.31577","105.59798",1
"Levis","Vizela","Portugal","41.376801","-8.307207",1
"Levis","Wattala","Sri Lanka","7.0041","79.89432",1
"Levis","Weifang","China","36.70677","118.82982",1
"Levis","Weihai","China","37.36952","122.15136",1
"Levis","Weihai","China","37.5145","122.03567",1
"Levis","Welisara","Sri Lanka","7.03045","79.89768",1
"Levis","Wenling","China","28.3732","121.385181",1
"Levis","Wenzhou","China","27.94225","120.67451",1
"Levis","Wenzhou","China","27.95698","120.61397",1
"Levis","Wenzhou","China","27.969","120.735",1
"Levis","Wenzhou","China","27.9735","120.748",1
"Levis","Wenzhou","China","27.98446","120.61738",1
"Levis","Wenzhou","China","27.994267","120.699367",1
"Levis","Wenzhou","China","28.00996","120.66102",1
"Levis","Wenzhou","China","28.07483","120.58905",1
"Levis","Wujiang","China","25.028681","103.695795",1
"Levis","Wuxi","China","31.462216","120.47383",1
"Levis","Xiamen","China","24.45658","118.08897",1
"Levis","Xiamen","China","24.7028","118.144",1
"Levis","Xiamen","China","24.72267","118.15201",1
"Levis","Xiamen","China","24.746362","118.133859",1
"Levis","Xiangcheng","China","19.09551","108.65186",1
"Levis","Xinyi","China","31.0008","121.36973",1
"Levis","Yancheng","China","33.77464","120.25817",1
"Levis","Yangju","South Korea","36.82368","128.62254",1
"Levis","Yangzhou","China","27.647382","114.433888",1
"Levis","Yangzhou","China","30.17151","120.09739",1
"Levis","Yangzhou","China","32.34465","119.50152",1
"Levis","Yantai","China","37.30056","120.8287",1
"Levis","Yantai","China","37.36756","121.55848",1
"Levis","Yantai","China","37.51105","121.44553",1
"Levis","Yichang","China","30.42566","111.76044",1
"Levis","Yichang ","China","30.63586","111.36008",1
"Levis","Yichang ","China","31.156105","111.353848",1
"Levis","Youyang County","China","28.841196","108.767731",1
"Levis","Yuanlin","Taiwan","38.03254","112.642569",1
"Levis","Zaychar","Bulgaria","42.7781444","27.1698272",1
"Levis","Zhangjiagang","China","21.41533","110.77474",1
"Levis","Zhangjiagang","China","32.0936308","120.5155622",1
"Levis","Zhangjiagang ","China","29.382748","106.543757",1
"Levis","Zhaoqing","China","24.000586","112.173519",1
"Levis","Zhongshan","China","22.39316","113.33832",1
"Levis","Zhongshan","China","22.4142","113.31393",1
"Levis","Zhongshan","China","22.516686","113.392795",1
"Levis","Zhongshan","China","22.52109","113.34286",1
"Levis","Zhongshan","China","30.496554","113.672999",2
"Levis","Zhongshan","China","35.839794","106.172417",1
"Levis","Zhucheng","China","39.906","116.3941",1
"Levis","Zhuhai","China","22.2092","113.296467",1
"Levis","Zhuhai","China","22.28092","113.56764",1
"Levis","Zhuji","China","24.64202","46.73954",1
"Levis","Zhuji","China","40.06515","113.28942",1
"Levis","Zibo","China","36.80289","117.86973",1
"Levis","Zibo","China","36.82458","117.84964",1
"Levis","Zibo","China","37.17081","117.8256",1
"Levis","Zibo ","China","36.83428","117.85872",1
"Levis","Zigong","China","29.325918","104.798563",1
"Moods of Norway","","China","35.86166","104.195397",2
"Moods of Norway","","China","39.906","116.3941",24
"Moods of Norway","","France","48.8567","2.3509",1
"Moods of Norway","","India","28.6139","77.2092",1
"Moods of Norway","","Italy","41.8956","12.4821",6
"Moods of Norway","","Lithuania","54.6897","25.2796",1
"Moods of Norway","","Pakistan","33.6787","73.0931",1
"Moods of Norway","","Turkey","38.963745","35.243322",1
"Moods of Norway","","Turkey","39.9393","32.8523",1
"Next","10Th Of Ramadan","Egypt","42.84413","-82.88295",1
"Nike","","China","27.291759","106.515078",1
"Nike","","Korea","37.58911","126.9443",1
"Nike","","Thailand","45.468681","9.135007",1
"Nike","","Vietnam","43.06006379999999","-82.5300263",1
"Nike","10Th Of Ramadan City","Egypt","41.429045","-79.699638",1
"Nike","Abbotsford","Australia","-37.805401","144.9978823",1
"Nike","Agalawatta","Sri Lanka","6.53894","80.16019",1
"Nike","Agalawatta","Sri Lanka","6.5508807","80.1592112",1
"Nike","Alano Di Piave","Italy","45.736235","12.433659",1
"Nike","Alexandria","Egypt","44.8864","8.70621",1
"Nike","Alphen Aan Den  Rijn","Holland","52.13527","4.6479",1
"Nike","Amakusa-City","Japan","35.31928","139.546684",2
"Nike","Amory","United States","45.39555","-92.35618",1
"Nike","Ankara","Turkey","38.96459","33.51285",1
"Nike","Ankara","Turkey","39.96426","32.56151",1
"Nike","Araraquara","Brazil","-21.86256","-48.11669",1
"Nike","Arrecifes","Argentina","-34.06109","-60.10234",1
"Nike","Asan","Korea","36.9305809","127.0758272",1
"Nike","Atlixco","Mexico","18.92195","-98.41259",1
"Nike","Autonoma","Argentina","-34.6087","-58.392",1
"Nike","Avellaneda","Argentina","-34.67778","-58.3487",1
"Nike","Avissawella","Sri Lanka","6.95273","80.21605",1
"Nike","Baca","Mexico","18.67856","-88.39439",1
"Nike","Baca","Mexico","19.375014","-99.207385",1
"Nike","Bamnetnarong","Thailand","13.7583","100.5011",1
"Nike","Banbury,","United Kingdom","52.059564","-1.329255",1
"Nike","Bandung","Indonesia","-7.04574","107.580702",1
"Nike","Bangalore","India","12.86764","74.85371",1
"Nike","Bangalore","India","12.87189","74.88322",1
"Nike","Bangalore","India","12.90858","74.89159",2
"Nike","Bangalore","India","12.95599","74.82719",1
"Nike","Bangalore","India","12.99497","77.49533",1
"Nike","Bangalore","India","13.00434","77.51489",1
"Nike","Bangkae","Thailand","13.758891","100.497228",1
"Nike","Bangkhuntian","Thailand","41.824011","12.45751",1
"Nike","Bangkok","Thailand","13.65329","100.48779",1
"Nike","Bangkok","Thailand","13.68701","100.70061",1
"Nike","Bangkok","Thailand","13.7278956","100.5241235",1
"Nike","Bangkok","Thailand","13.758891","100.497228",1
"Nike","Bangkok","Thailand","13.76727","100.50089",2
"Nike","Bangkok","Thailand","13.8402137","100.7323332",1
"Nike","Bangkru","Thailand","13.6532561","100.5633676",1
"Nike","Bankuntien","Thailand","13.7583","100.5011",1
"Nike","Barcelona, Catalunia","Spain","41.394315","2.188425",1
"Nike","Batesville","United States","35.69778","-91.60083",1
"Nike","Batu Pahat","Malaysia","1.842795","102.942246",1
"Nike","Batu Pahat","Malaysia","1.93733","103.19559",1
"Nike","Batu Pahat","Malaysia","3.21194","101.63068",1
"Nike","Batu Pahat","Malaysia","3.23581","101.68246",1
"Nike","Beaverton","United States","45.48511","-122.82348",1
"Nike","Bekasi","Indonesia","-6.219574","107.0657549",1
"Nike","Bekasi","Indonesia","-6.23085","107.0922",1
"Nike","Bekasi","Indonesia","-7.21166","107.85777",2
"Nike","Ben Tre","Vietnam","10.1780648","106.6803199",1
"Nike","Berlin","United States","43.9680364","-88.9434476",1
"Nike","Beylikduzu","Turkey","41.05253","39.23007",1
"Nike","Bhagani","India","28.70027","75.93525",1
"Nike","Bien Hoa","Vietnam","10.95746","106.84244",2
"Nike","Bien Hoa City","Vietnam","10.88508","106.85239",1
"Nike","Bien Hoa City","Vietnam","10.95746","106.84244",2
"Nike","Bien Hoa City","Vietnam","28.851897","121.270851",1
"Nike","Bien Hoa City","Vietnam","63.09536","9.99519",1
"Nike","Binh Duong","Vietnam","10.99197","106.68313",1
"Nike","Binh Duong","Vietnam","24.7005","46.6547",1
"Nike","Biyagama","Sri Lanka","6.9462153","79.9892034",1
"Nike","Blumenau","Brazil","-26.871042","-49.104411",1
"Nike","Bogor","Indonesia","-6.51823","106.38221",1
"Nike","Bogor","Indonesia","-7.57264","111.86067",1
"Nike","Bogor","Indonesia","4.76093","95.48461",1
"Nike","Bourbon","United States","31.16573","120.50389",1
"Nike","Bradenton","United States","27.47453","-82.3068",1
"Nike","Brewer","United States","44.78482","-68.75276",1
"Nike","Brisbane","United States","31.09854","-86.5645",1
"Nike","Buenos Aires","Argentina","-34.56781","-58.464156",1
"Nike","Buenos Aires","Argentina","-34.5923112","-58.4482839",1
"Nike","Buenos Aires","Argentina","-34.59471","-58.37999",1
"Nike","Buenos Aires","Argentina","-34.604906","-58.477568",1
"Nike","Buenos Aires","Argentina","-34.606501","-58.47491",1
"Nike","Buenos Aires","Argentina","-34.637401","-58.422986",1
"Nike","Buenos Aires","Argentina","-34.653026","-58.414774",1
"Nike","Buenos Aires","Argentina","-34.664756","-58.4372118",1
"Nike","Buenos Aires ","Argentina","-34.59471","-58.37999",1
"Nike","Bursa","Turkey","40.19892","29.20008",1
"Nike","Busan","Korea","35.10143","128.99104",1
"Nike","Busan","Korea","35.12653","129.05705",1
"Nike","Busan","Korea","35.1699","128.98972",1
"Nike","Busan","Korea","35.1795543","129.0756416",3
"Nike","Busan","Korea","35.1815834","128.987822",1
"Nike","Busan","Korea","35.2153923","129.1161762",1
"Nike","Busan","Korea","35.218731","129.1133331",1
"Nike","Butterworth","Malaysia","5.4191305","100.3860636",1
"Nike","Cadir-Lunga","Moldova","37.387557","-4.777849",1
"Nike","Cairo","Egypt","30.0406","31.33412",1
"Nike","Campeche","Mexico","19.8235427","-90.5205249",1
"Nike","Campo Bom","Brazil","-29.65596","-51.07367",1
"Nike","Campo Bom","Brazil","-29.6609031","-51.0281974",1
"Nike","Cantu","Italy","45.73787859999999","9.1434343",1
"Nike","Caota Town, Zhuji","China","29.6803271","120.1379999",1
"Nike","Cape Town","South Africa","-33.91904","18.58617",1
"Nike","Cape Town","South Africa","-33.9299763","18.438105",1
"Nike","Cape Town","South Africa","-33.94056","18.55633",1
"Nike","Capital Federal","Argentina","-34.573412","-58.499709",1
"Nike","Capital Federal","Argentina","-34.603264","-58.450227",1
"Nike","Capital Federal","Argentina","-34.62102","-58.48728",1
"Nike","Capital Federal","Argentina","-34.659819","-58.487651",1
"Nike","Capital Federal","Argentina","-34.676396","-58.480665",1
"Nike","Carlos Barbosa","Brazil","-29.311849","-51.49735",1
"Nike","Carlos Barbosa","Brazil","-29.4485785","-51.8154935",1
"Nike","Casca","Brazil","-28.564749","-51.971999",1
"Nike","Cascavel","Brazil","-24.9755714","-53.45339320000001",1
"Nike","Cascavel","Brazil","-24.9783146","-53.45924340000001",1
"Nike","Caseros","Argentina","-34.611956","-58.566724",1
"Nike","Caxias Do Sul","Brazil","-29.09704","-51.03938",1
"Nike","Cd. Obregon","Mexico","19.22365","-98.96789",1
"Nike","Chachoengsao","Thailand","45.4627","9.19357",1
"Nike","Chachoengsao","Thailand","45.46816","9.22243",1
"Nike","Chaiyaphum","Thailand","15.6006885","101.8435568",1
"Nike","Chalchuapa","El Salvador","13.984","-89.67908",1
"Nike","Chang Hwa","Taiwan","28.24928","112.55108",1
"Nike","Chang Hwa","Taiwan","41.6995","-88.82883",1
"Nike","Changshu City","China","28.160321","112.986385",1
"Nike","Changzhou","China","31.7458","119.956",1
"Nike","Chengyang","China","41.80559","123.43251",1
"Nike","Chennai","India","13.03838","80.20472",1
"Nike","Chesterfield","United States","32.13371","119.41255",1
"Nike","Chichibu","Japan","35.56125","139.19151",1
"Nike","Chumpae","Thailand","40.409565","-74.232557",1
"Nike","Ciudad Arce","El Salvador","13.83705","-89.44286",1
"Nike","Ciudad Autonoma De Buenos Aires","Argentina","-34.572551","-58.504606",1
"Nike","Clarence","United States","42.9813122","-78.60014819999999",1
"Nike","Clarion","United States","41.234747","-79.528984",1
"Nike","Cleveland","United States","35.16018","-84.87532",1
"Nike","Collegno","Italy","45.10142","7.59636",1
"Nike","Concord","United States","35.4067","-80.58177",1
"Nike","Cotia","Brazil","-23.60207","-46.84072",1
"Nike","Covington","United States","29.96307","121.66969",1
"Nike","Dalian","China","39.466039","121.666027",1
"Nike","Dallas","United States","29.28793","121.4296",1
"Nike","Dallas","United States","33.908643","-84.803003",1
"Nike","Danyang","China","32.557965","112.581903",1
"Nike","Danyang City","China","27.47609","117.288642",1
"Nike","Daska","Pakistan","33.70768","73.07047",1
"Nike","Dayton","United States","39.80383","-84.09616",1
"Nike","Dehradun","India","30.30883","78.04837",1
"Nike","Dian District","Vietnam","34.29298","108.94676",1
"Nike","Doddaballapur","India","13.28809","77.53167",1
"Nike","Dois Irmaos","Brazil","-29.59911","-51.07964",1
"Nike","Dong Guan","China","22.95716","113.77572",1
"Nike","Dong Guan","China","23.03303","113.72498",1
"Nike","Dong Guan City","China","22.992336","113.885401",1
"Nike","Dong Nai","Vietnam","31.692124","120.358612",1
"Nike","Dong Nai","Vietnam","48.146869","16.262184",1
"Nike","Dong Nai","Vietnam","48.18812","16.40304",1
"Nike","Dong Nai","Vietnam","53.86483","-0.28855",1
"Nike","Dongguan","China","21.672507","111.522805",1
"Nike","Dongguan","China","22.82859","113.72251",1
"Nike","Dongguan","China","22.97471","113.60192",1
"Nike","Dongguan","China","22.98078","114.0053",1
"Nike","Dongguan","China","22.98286","114.00603",1
"Nike","Dongguan","China","22.992336","113.885401",2
"Nike","Dongguan","China","23.01682","113.8469",1
"Nike","Dongguan","China","23.01985","113.75157",1
"Nike","Dongguan","China","23.0412656","113.7402256",1
"Nike","Dongguan","China","23.045136","113.754463",1
"Nike","Dongguan","China","23.0512","113.74976",1
"Nike","Dongguan","China","34.994574","104.645825",1
"Nike","Dongguan City","China","22.79054","114.17645",1
"Nike","Dongguan City","China","22.9049011","114.0740721",1
"Nike","Dongguan City","China","23.008688","113.746241",1
"Nike","Dosson Di Casier","Italy","45.6142449","12.263293",1
"Nike","Dou Liou","Taiwan","23.7213149","120.5086297",1
"Nike","Durban","South Africa","-29.743941","31.010531",1
"Nike","Duzce","Turkey","40.84764","31.15097",1
"Nike","Duzce","Turkey","40.84945","31.06084",1
"Nike","Eheliyagoda","Sri Lanka","6.91123","80.22653",1
"Nike","El Progreso","Honduras","15.4103988","-87.8042498",1
"Nike","El Rosario La Paz","El Salvador","-32.966814","-60.627831",1
"Nike","Eldorado","Argentina","-26.42149","-54.66753",1
"Nike","Emmaus,","United States","40.54607","-75.48835",1
"Nike","Ena","Japan","35.47434","137.3588297",1
"Nike","Ensenada","Mexico","31.7855929","-116.5970526",1
"Nike","Ensenada","Mexico","31.84691","-116.60112",1
"Nike","Esperanza, Cd Obregon","Mexico","19.30996","-99.07864",1
"Nike","Estrela","Brazil","-22.08103","-48.74481",1
"Nike","Fairfield","Australia","-37.76895","145.0262",1
"Nike","Faisalabad","Pakistan","31.52852","73.22742",1
"Nike","Faridabad","India","28.36654","77.30722",1
"Nike","Farroupilha","Brazil","-29.2253199","-51.353294",1
"Nike","Fatsa - Ordu","Turkey","41.03234","37.4994",1
"Nike","Feliz","Brazil","-23.52586","-47.13185",1
"Nike","Feliz","Brazil","-29.451749","-51.297717",1
"Nike","Feliz","Brazil","-29.453418","-51.303543",1
"Nike","Feng Yuan","Taiwan","24.258898","120.741745",1
"Nike","Fenghua","China","41.75296","125.98078",1
"Nike","Florence","United States","45.725396","-88.426855",1
"Nike","Fort Payne","United States","34.44131","-85.71437",1
"Nike","Foshan","China","22.77434","113.23743",1
"Nike","Foshan","China","22.90023","112.89275",2
"Nike","Frisco","United States","29.835516","121.425963",1
"Nike","Fuqing","China","23.03303","113.72498",1
"Nike","Fuqing","China","33.473496","115.670274",1
"Nike","Fuzhou","China","25.99752","119.35859",1
"Nike","Fuzhou","China","26.030711","119.3199481",1
"Nike","Fuzhou","China","26.171099","119.36357",1
"Nike","Gallarate","Italy","45.650115","8.818396",1
"Nike","Garden Grove","United States","33.7897841","-117.9776173",1
"Nike","Garibaldi","Brazil","-29.258449","-51.521459",1
"Nike","Gateshead","United Kingdom","54.93822","-1.51998",1
"Nike","General Pacheco","Argentina","-32.78529","-61.5978",1
"Nike","Geneva","United States","41.886825","-88.291924",1
"Nike","Gimhae","Korea","35.23118580000001","128.9151193",1
"Nike","Gimhae","Korea","35.2344966","128.9099797",1
"Nike","Gong Badak","Malaysia","44.11393","130.21416",1
"Nike","Granby","Canada","45.372856","-72.775931",1
"Nike","Guabijú","Brazil","-28.536872","-51.695227",1
"Nike","Guadalajara","Mexico","20.689992","-103.3356272",1
"Nike","Guangzhou","China","22.8178252","113.4180769",1
"Nike","Guangzhou","China","22.884258","113.455426",1
"Nike","Guangzhou","China","22.89998","113.46891",1
"Nike","Guangzhou","China","23.10234","113.46831",1
"Nike","Guangzhou","China","23.128895","113.311562",1
"Nike","Guangzhou","China","23.13244","113.36591",1
"Nike","Guangzhou City","China","23.087825","113.274146",1
"Nike","Guangzhou City","China","23.22434","113.29745",1
"Nike","Guarulhos","Brazil","-23.44006","-46.422651",1
"Nike","Guatemala","Guatemala","14.60467","-90.53058899999999",1
"Nike","Guatemala","Guatemala","14.63286","-90.55884",1
"Nike","Guatemala City","Guatemala","14.59763","-90.54294",1
"Nike","Guaymallen","Argentina","-32.892225","-68.818579",1
"Nike","Guigang","China","23.39402","110.07932",1
"Nike","Ha Noi City","Vietnam","24.7005","46.6547",1
"Nike","Haarlem","Holland","52.396398","4.665403",1
"Nike","Haining, Zhejiang","China","21.239849","110.032492",1
"Nike","Haiphong","Vietnam","20.86167","106.68183",1
"Nike","Haiyan","China","36.58101","114.50107",1
"Nike","Haiyan","China","41.80559","123.43251",1
"Nike","Hammonton","United States","39.631595","-74.802117",1
"Nike","Hangzhou","China","30.25973","120.13029",1
"Nike","Hangzhou","China","30.333835","120.108045",1
"Nike","Hefei Economic Technological Development Area","China","31.7479395","117.22645",1
